Sr No,Date,Startup Name,Industry Vertical,SubVertical,City Location,Investors Name,Investment Type,Amount in USD(K),Amount in INR(K),Remarks,City Tier,No Of Investors,Success
1625,2015-09-16,WedmeGood.com,466,Unknown,17,Idia Agel Network,15,410.0,36080.0,No Remark,Tier 1 India,1,0
1626,2015-09-16,XSTOK,27,Unknown,33,Oliphas Capital,15,450.0,39600.0,No Remark,Tier 1 India,1,0
1627,2015-09-17,YepMe,371,Unknown,17,"Khazaah Nasioal Berhad, Helio Veture Parters",12,75000.0,6600000.0,Series D,Tier 1 India,2,1
1628,2015-09-17,Bueno,166,Unknown,17,High Networth Idividuals (No details),15,600.0,52800.0,No Remark,Tier 1 India,1,0
1629,2015-09-18,Plabro,388,Unknown,36,"Sachi Basal & Biy Basal, Sol Primero, Outbox Vetures, Sagram Sigh",15,350.0,30800.0,No Remark,Tier 1 India,4,0
1630,2015-09-18,CureJoy,178,Unknown,4,"Accel Parters, Subrata Mitra, Larry Braitma, Vek Krisha",12,1150.0,101200.0,Pre-Series A,Tier 1 India,4,1
1631,2015-09-18,Briston Technomach,207,Unknown,36,Udisclosed,15,150.0,13200.0,No Remark,Tier 1 India,1,0
1632,2015-09-18,LabStreet,108,Unknown,17,Multiple ivestors,15,150.0,13200.0,No Remark,Tier 1 India,1,0
1633,2015-09-21,Portea Medical,187,Unknown,4,"Accel Parters, Iteratioal Fiace Corporatio (IFC), Qualcomm Vetures, Vetureast",12,37500.0,3300000.0,No Remark,Tier 1 India,4,1
1634,2015-09-21,Neotrade Analytics,389,Unknown,4,Raimatter,15,235.0,20680.0,No Remark,Tier 1 India,1,0
1635,2015-09-21,LafaLafa,82,Unknown,33,500 Startups,15,125.0,11000.0,thru Accelerator,Tier 1 India,1,0
1636,2015-09-22,Bestdealfinance,154,Unknown,33,"Kalaari Capital, YourNest Agel Fud",12,3000.0,264000.0,Series A,Tier 1 India,2,1
1637,2015-09-22,Virtual Logic,456,Unknown,4,Swarim Multivetures,12,800.0,70400.0,Pre-Series A,Tier 1 India,1,0
1638,2015-09-22,Furdo,325,Unknown,4,Bhavdeep Reddy,15,400.0,35200.0,No Remark,Tier 1 India,1,0
1639,2015-09-22,LogiNext,225,Unknown,33,Paytm,12,10000.0,880000.0,Series A,Tier 1 India,1,1
1640,2015-09-22,Korra,370,Unknown,36,Asha Jadeja Motwai & Others,15,300.0,26400.0,No Remark,Tier 1 India,1,0
1641,2015-09-23,SilverPush,88,Unknown,17,M&S Parters,12,1200.0,105600.0,Series A,Tier 1 India,1,1
1642,2015-09-23,Juggernaut,109,Unknown,36,"William Bissell, Neeraj Aggarwal, Nada Nilekai",12,2250.0,198000.0,Series A,Tier 1 India,3,1
1643,2015-09-23,InnerChef,166,Unknown,36,"Phaidra Sama, Aupam Mittal, Vijay Shekhar Sharma, Vishal Godal, Sateesh Adara & others",12,1750.0,154000.0,pre-Series A,Tier 1 India,5,1
1644,2015-09-24,Quintype,99,Unknown,4,Raghav Bahl,12,3300.0,290400.0,No Remark,Tier 1 India,1,1
1645,2015-09-24,Capabiliti,132,Unknown,38,"500 Startups, Smile Multimedia, Kual Bahl, Rohit Basal, Girish Matrubootham",15,400.0,35200.0,No Remark,Tier 1 India,5,0
1646,2015-09-24,Fourth Partner Energy,419,Unknown,20,"Ifuse Vetures, The Cheai Agels",12,2000.0,176000.0,Series A,Tier 1 India,2,1
1647,2015-09-24,Licious,332,Unknown,4,"Kawaljit Sigh, TV Mohadas Pai",15,1000.0,88000.0,No Remark,Tier 1 India,2,0
1648,2015-09-28,Ola Cabs,52,Unknown,4,Didi Kuaidi,12,30000.0,2640000.0,late Stage (part of $500M funding rnd),Tier 1 India,1,1
1649,2015-09-29,Paytm,119,Unknown,36,"Alibaba Group, At Fiacial",12,680000.0,59840000.0,Late Stage (Alibaba @ 40% equity),Tier 1 India,2,1
1650,2015-09-29,Inmobi,239,Unknown,4,Teebaum Capital Parters & Others,12,100000.0,8800000.0,Late Stage,Tier 1 India,1,1
1651,2015-09-29,Peppertap,175,Unknown,17,"Sequoia Idia, SAIF Parters.",12,36000.0,3168000.0,Series B,Tier 1 India,2,1
1652,2015-09-29,Zakoopi,144,Unknown,36,Uiqor Vetures,15,350.0,30800.0,No Remark,Tier 1 India,1,0
1653,2015-09-30,Infoworks,38,Unknown,4,"Nexus Veture Parters, Koll Vetures ad others",12,5000.0,440000.0,No Remark,Tier 1 India,2,1
1654,2015-09-30,RedDoorz,43,Unknown,38,Jugle Vetures,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
1655,2015-09-30,Eywa Media,115,Unknown,4,"ah! Vetures, Viktor Koeig PE Fud, Matra Vetures",15,1000.0,88000.0,No Remark,Tier 1 India,3,0
1656,2015-08-01,Snapdeal,119,Unknown,36,"Alibaba, Foxco, Softbak",12,500000.0,44000000.0,Late Stage Round 7th (More details),Tier 1 India,3,1
1657,2015-08-01,Ressy,393,Unknown,41,Mohadas Pai & others,15,400.0,35200.0,No Remark,Tier 1 India,1,0
1658,2015-08-03,Connect India,225,Unknown,36,Aavishkaar,12,5000.0,440000.0,Series A,Tier 1 India,1,1
1659,2015-08-03,Oyorooms,45,Unknown,36,"SoftBak Group, Greeoaks Capital, Sequoia Capital, Lightspeed Idia",12,100000.0,8800000.0,Series B,Tier 1 India,4,1
1660,2015-08-03,Wizrocket,447,Unknown,33,"Sequoia Capital, Accel Parters",12,9600.0,844800.0,Series B,Tier 1 India,2,1
1661,2015-08-04,Pickingo,225,Unknown,36,"Orios Veture Parters, Zishaa Hayath",12,1300.0,114400.0,Series A,Tier 1 India,2,1
1662,2015-08-05,Grex,170,Unknown,41,"Kual Bajaj, Chadru Badriarayaa",15,650.0,57200.0,No Remark,Tier 1 India,2,0
1663,2015-08-05,LetsTransport,225,Unknown,4,"Rebright Parters, Akush Nijhawa, Gaurav Bhatagar, Maish Dhigra",15,1300.0,114400.0,No Remark,Tier 1 India,4,1
1664,2015-08-05,Zo Rooms,295,Unknown,36,"Tiger Global Maagemet, Orios Veture Parters",12,30000.0,2640000.0,Series A,Tier 1 India,2,1
1665,2015-08-05,Doormint,196,Unknown,33,"Helio Veture Parters, Kalaari Capital",12,3000.0,264000.0,Series A,Tier 1 India,2,1
1666,2015-08-05,NightStay,192,Unknown,38,"BedRock Vetures, Rajesh Sawhey, Shailesh Sigh",15,500.0,44000.0,No Remark,Tier 1 India,3,0
1667,2015-08-05,Sunday Realty Solutions,428,Unknown,33,"Ramesh Jogai, Shailesh Viswaatha, Jay Sriivasa",15,785.0,69080.0,No Remark,Tier 1 India,3,0
1668,2015-08-06,Appvigil,12,Unknown,33,"Ravi Gururaj, Gaurav Sharma, Viswaath Ramachadra, RippleWave",15,500.0,44000.0,pre Series-A,Tier 1 India,4,0
1669,2015-08-06,practo,116,Unknown,4,"Sofia, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Miler, Sequoia Capital, Matrix Parters",12,90000.0,7920000.0,Series C,Tier 1 India,7,1
1670,2015-08-06,Ketto,89,Unknown,33,"Cheai Agels, Calcutta Agels, ah! Vetures, Itellecap Impact Ivestmet Network, Idus Age Parters, Sigapore Agel Network, Idia Iteret Fud, LetsVeture",15,700.0,61600.0,No Remark,Tier 1 India,8,0
1671,2015-08-06,Ezetap,243,Unknown,4,"Horizos Vetures, Capricor Ivestmet Group, Social+Capital, Helio Advisors, Berggrue Holdigs",12,25000.0,2200000.0,Series C,Tier 1 India,5,1
1672,2015-08-07,Carl\\\\xe2\\\\x80\\\\x99s Jr,149,Unknown,17,YouWeCa Vetures,15,630.0,55440.0,No Remark,Tier 1 India,1,0
1673,2015-08-07,EasyRewardz,226,Unknown,33,"Wealth First, Asheer Grover, Atul Phadis",12,500.0,44000.0,Pre-Series A,Tier 1 India,3,0
1674,2015-08-10,MyTaxiIndia,427,Unknown,17,"Niho Kotsu,",12,500.0,44000.0,Pre Series-A,Tier 1 India,1,0
1675,2015-08-10,eSadar,119,Unknown,36,"Neha Vats, Gaurav Vats",15,80.0,7040.0,No Remark,Tier 1 India,2,0
1676,2015-08-10,MyPoolin,262,Unknown,36,QPrize from Qualcomm Vetures,15,250.0,22000.0,QPrize Contest Winners,Tier 1 India,1,0
1677,2015-08-10,NearBuy (previously\\\\xc2\\\\xa0 groupon India),193,Unknown,36,Sequoia Capital,12,16000.0,1408000.0,Series A,Tier 1 India,1,1
1678,2015-08-10,Inkmonk,119,Unknown,11,"Girish Mathrubootham, Phaidra Sama, Vikram Chachra, Others from LetsVeture",15,250.0,22000.0,No Remark,Tier 1 India,4,0
1679,2015-08-10,ToneTag,257,Unknown,4,Reliace Capital Veture,12,1000.0,88000.0,Series A,Tier 1 India,1,0
1680,2015-08-10,Grey Orange,18,Unknown,17,Tiger Global Maagemet,12,30000.0,2640000.0,Series B,Tier 1 India,1,1
1681,2015-08-11,Livspace,184,Unknown,4,"Helio Vetures, Jugle Vetures & Bessemer Veture Parters",12,8000.0,704000.0,Series A,Tier 1 India,2,1
1682,2015-08-11,WOW! MOMO,385,Unknown,28,Idia Agel Network,15,1600.0,140800.0,No Remark,Tier 2/3 India,1,1
1683,2015-08-11,RainCan,426,Unknown,41,Ajeet Khuraa & Others,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1684,2015-08-11,Allygrow Technologies,135,Unknown,33,Zodius Techology Fud,12,20000.0,1760000.0,Series A,Tier 1 India,1,1
1685,2015-08-11,Infogain,48,Unknown,36,ChrysCapital,12,63000.0,5544000.0,No Remark,Tier 1 India,1,1
1686,2015-08-12,OneAssist,83,Unknown,33,"Sequoia Capital, Lightspeed Vetures",12,7500.0,660000.0,Series B,Tier 1 India,2,1
1687,2015-08-12,BigBasket,291,Unknown,4,Bessemer Veture Parters,12,50000.0,4400000.0,Series C,Tier 1 India,1,1
1688,2015-08-12,Sheroes,58,Unknown,38,"Quitillio Media, 500 Startups",15,770.0,67760.0,No Remark,Tier 1 India,2,0
1689,2015-08-12,Scripbox,269,Unknown,4,"Accel Parters, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",12,2500.0,220000.0,Series A,Tier 1 India,5,1
1690,2015-08-13,etaout,125,Unknown,38,"Amit Raja, Vijay Shekhar Sharma, Kual Bahl, Girish Mathrubootham & Group of other Agel ivestors",15,500.0,44000.0,No Remark,Tier 1 India,4,0
1691,2015-08-13,IFMR Holdings,151,Unknown,11,"Accio, LeapFrog Ivestmets, Lok Capital",12,25000.0,2200000.0,Series B,Tier 1 India,3,1
1692,2015-08-13,Agrostar,246,Unknown,41,IDG Vetures,12,4000.0,352000.0,Series A,Tier 1 India,1,1
1693,2015-08-14,VoxWeb,360,Unknown,33,Jitedra Gupta & others,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1694,2015-08-14,Trukky,225,Unknown,0,"Gujarat based agel ivestors, MMY co-Fouder",15,245.0,21560.0,No Remark,Tier 2/3 India,2,0
1695,2015-08-17,Edu4Share,141,Unknown,36,Nali Jai & other agel ivestors,15,220.0,19360.0,No Remark,Tier 1 India,1,0
1696,2015-08-17,Sampurnearth,463,Unknown,33,"Itellecap Impact Ivestmet Network, family office fud",15,160.0,14080.0,No Remark,Tier 1 India,2,0
1697,2015-08-17,ShadowFax,285,Unknown,17,"Kual Bahl, Rohit Basal, Zishaa Hayath, Prashat Malik",15,310.0,27280.0,No Remark,Tier 1 India,4,0
1698,2015-08-18,Roposo,144,Unknown,17,Tiger Global,12,15000.0,1320000.0,Series B,Tier 1 India,1,1
1699,2015-08-18,IntelligenceNODE,97,Unknown,33,"New Eterprise Associates, Orios Veture Parters",12,4200.0,369600.0,Series A,Tier 1 India,2,1
1700,2015-08-18,HyperVerge,102,Unknown,11,"NEA, Milliways Vetures, Naya Vetures",15,1000.0,88000.0,No Remark,Tier 1 India,3,0
1701,2015-08-18,Zoojoo.be,80,Unknown,4,RoudGlass Parters,12,1000.0,88000.0,Series A,Tier 1 India,1,0
1702,2015-08-19,TimeSaverz,196,Unknown,33,Uilazer Vetures,12,2400.0,211200.0,No Remark,Tier 1 India,1,1
1703,2015-08-19,MebelKart,119,Unknown,4,AskMe,12,20000.0,1760000.0,No Remark,Tier 1 India,1,1
1704,2015-08-20,LabsAdvisor,119,Unknown,36,Group of Agel Ivestors,15,156.0,13728.0,No Remark,Tier 1 India,1,0
1705,2015-08-20,Flatpebble,119,Unknown,20,Idia Agel Network,15,600.0,52800.0,No Remark,Tier 1 India,1,0
1706,2015-08-20,Bluegape.com,459,Unknown,36,"ah! Vetures, Times Iteret, Rudy Gopalakrisha",15,600.0,52800.0,No Remark,Tier 1 India,3,0
1707,2015-08-21,ePoise,213,Unknown,4,"Orios Veture Parters, Amit Raja & others",15,500.0,44000.0,No Remark,Tier 1 India,2,0
1708,2015-08-24,Jolly Food Fellow,165,Unknown,0,The 1947,15,300.0,26400.0,No Remark,Tier 2/3 India,1,0
1709,2015-08-24,BookMeIn,376,Unknown,33,Ajmera Group of Compaies,15,400.0,35200.0,No Remark,Tier 1 India,1,0
1710,2015-08-25,Qyk App,282,Unknown,4,"GrowX vetures, Tracx Labs, Powai Lake Vetures, ad Sahil Barua",12,1000.0,88000.0,pre-series A,Tier 1 India,4,0
1711,2015-08-25,EazyDiner,396,Unknown,17,"DSG Cosumer Parters, Saama Capital",12,3000.0,264000.0,Series A,Tier 1 India,2,1
1712,2015-08-25,RevX,87,Unknown,33,"Norwest Veture Parters, Nexus Veture Parters, Helio Veture Parters, Draper Fisher Jurvetso, Peepul Capital",12,4000.0,352000.0,Series A,Tier 1 India,5,1
1713,2015-08-25,ICustomMadeIt,375,Unknown,41,Group of Agel Ivestors,15,250.0,22000.0,No Remark,Tier 1 India,1,0
1714,2015-08-26,PickMyLaundry,288,Unknown,36,GHV Accelerator,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1715,2015-08-26,Belita,283,Unknown,33,"Idia Quotiet, LetsVeture ivestors, Lead Agels",15,400.0,35200.0,No Remark,Tier 1 India,3,0
1716,2015-08-26,FoodTalkIndia,312,Unknown,17,Udisclosed Ivestor,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1717,2015-08-28,Vyomo,32,Unknown,4,Rocket Iteret,12,2000.0,176000.0,Pre-Series A,Tier 1 India,1,1
1718,2015-08-28,RollMafia,383,Unknown,41,Equetia Natural Resources,15,160.0,14080.0,No Remark,Tier 1 India,1,0
1719,2015-08-31,DropKaffe,301,Unknown,4,"Maish Sighal, P39 Capital & Others",15,300.0,26400.0,No Remark,Tier 1 India,2,0
1720,2015-08-31,Reverie,216,Unknown,4,"Aspada Ivestmet Advisors, Qualcomm Vetures",12,4000.0,352000.0,Series A,Tier 1 India,2,1
1721,2015-07-01,Cloudcherry Analytics,86,Unknown,11,"The Cheai Agels, IDG Vetures Idia",15,1000.0,88000.0,No Remark,Tier 1 India,2,0
1722,2015-07-01,HandyHome,196,Unknown,33,"Bessemer Vetures, Kae Capital",15,630.0,55440.0,No Remark,Tier 1 India,2,0
1723,2015-07-01,NxtGen,211,Unknown,4,"IFC, Axo Parters, Itel Capital",12,13500.0,1188000.0,Series A,Tier 1 India,3,1
1724,2015-07-02,BankBazaar,311,Unknown,11,"Amazo, Fidelity Growth Parters, Mousse Parters",12,60000.0,5280000.0,Series C\\\\n(More here),Tier 1 India,3,1
1725,2015-07-02,Gozoomo,443,Unknown,4,SAIF Parters,12,5000.0,440000.0,Series A,Tier 1 India,1,1
1726,2015-07-02,Zenatix,207,Unknown,17,"Raja Aada, Kual Bahl, Rohit Basal, Rahul Khaa",15,161.0,14168.0,No Remark,Tier 1 India,4,0
1727,2015-07-03,CultureAlley,215,Unknown,23,Tiger Global,12,6500.0,572000.0,Series A,Tier 2/3 India,1,1
1728,2015-07-03,Gingercrush,92,Unknown,0,"Gokul Jaykrisha, Brad Capital",15,1000.0,88000.0,No Remark,Tier 2/3 India,2,0
1729,2015-07-04,Stitchwood,90,Unknown,33,"Powai Lake Vetures, Ajeet Khuraa & others",15,395.0,34760.0,No Remark,Tier 1 India,2,0
1730,2015-07-06,Paper Boat,138,Unknown,17,"Sofia, Hillhouse Capital",12,30000.0,2640000.0,Series B,Tier 1 India,2,1
1731,2015-07-07,Wudstay,42,Unknown,17,"Magroves Capital Parters, Vikas Saxea",12,3000.0,264000.0,Series A,Tier 1 India,2,1
1732,2015-07-07,Liases Foras,388,Unknown,36,DMG iformatio Asia Pacific,12,5000.0,440000.0,Series A,Tier 1 India,1,1
1733,2015-07-08,Saavn,268,Unknown,33,"Tiger Global Maagemet, Bertelsma Idia, Steadview Capital, Liberty Media, Mousse Parters, Quilvest",12,100000.0,8800000.0,Series C,Tier 1 India,6,1
1734,2015-07-08,Flytxt,36,Unknown,33,"Surise Capital GmBH, Big Data Ivestmets B.V",12,11000.0,968000.0,Series A,Tier 1 India,2,1
1735,2015-07-08,Axtria,36,Unknown,21,"Helio Veture Parters,Amarpreet Sawhey, Deshpade Foudatio, Fred Khosravi, Richard S. Braddock",12,30000.0,2640000.0,Series C,Other,5,1
1736,2015-07-08,33Coupons,81,Unknown,25,Not Disclosed,15,20.0,1760.0,No Remark,Other,1,0
1737,2015-07-08,Hopping Chef,168,Unknown,33,Mirah Hospitality,15,470.0,41360.0,Strategic Investment,Tier 1 India,1,0
1738,2015-07-08,Collectabillia,61,Unknown,4,Accel Parters,12,7500.0,660000.0,Series B,Tier 1 India,1,1
1739,2015-07-08,Lendingkart,310,Unknown,0,"Saama Capital, Mayfield, Ashvi Chadha, Shailesh Mehta",12,10000.0,880000.0,Series A,Tier 2/3 India,4,1
1740,2015-07-08,Lybrate,178,Unknown,36,"Tiger Global Maagemet, Rata Tata, Nexus Veture Parters",12,10200.0,897600.0,Series A,Tier 1 India,3,1
1741,2015-07-08,Zoomcar,408,Unknown,4,"Sequoia Capital, Empire Agels, NGP",12,11000.0,968000.0,Series B,Tier 1 India,3,1
1742,2015-07-09,\\\\xc2\\\\xa0News in shorts,273,Unknown,38,Tiger Global,12,2020000.0,177760000.0,\\\\xc2\\\\xa0Series B,Tier 1 India,1,1
1743,2015-07-09,\\\\xc2\\\\xa0Bluestone,327,Unknown,4,"IvyCap Vetures, Accel Parters, Dragoeer Ivestmet Group",12,2016200.0,177425600.0,No Remark,Tier 1 India,3,1
1744,2015-07-09,\\\\xc2\\\\xa0Shopsity,147,Unknown,17,"Sadeep Aggarwal, Teruhide Sato",15,0.02,1.76,No Remark,Tier 1 India,2,0
1745,2015-07-09,\\\\xc2\\\\xa0Notesgen,119,Unknown,36,"Rajeev Saraf, Arvid Jha, R. Satya Narayaa",15,0.02,1.76,No Remark,Tier 1 India,3,0
1746,2015-07-10,\\\\xc2\\\\xa0Infinity Assurance,461,Unknown,36,Idia Agel Network,15,20600.0,1812800.0,No Remark,Tier 1 India,1,1
1747,2015-07-10,\\\\xc2\\\\xa0Footprints Education,362,Unknown,17,"LetsVeture, Kumar Basal, Kshitij Jai",15,20685.0,1820280.0,No Remark,Tier 1 India,3,1
1748,2015-07-10,\\\\xc2\\\\xa0Loylty Rewards,367,Unknown,33,IdiaIdeas.com,12,2019350.0,177702800.0,\\\\xc2\\\\xa0Late Stage,Tier 1 India,1,1
1749,2015-07-13,\\\\xc2\\\\xa0Ameyo,78,Unknown,17,Forum Syergies PE Fud,12,205000.0,18040000.0,\\\\xc2\\\\xa0Series A,Tier 1 India,1,1
1750,2015-07-13,\\\\xc2\\\\xa0Mamagoto,60,Unknown,36,Goldma Sachs,12,2010000.0,176880000.0,\\\\xc2\\\\xa0Series A,Tier 1 India,1,1
1751,2015-07-13,\\\\xc2\\\\xa0Satvacart,175,Unknown,17,Palaash Vetures,15,0.02,1.76,No Remark,Tier 1 India,1,0
1752,2015-07-14,MySmartPrice,302,Unknown,20,"Accel Parters, Helio Veture Parters",12,10000.0,880000.0,Series B,Tier 1 India,2,1
1753,2015-07-14,Zenify,391,Unknown,4,Atul Jala,15,0.02,1.76,No Remark,Tier 1 India,1,0
1754,2015-07-14,Boxmyspace,359,Unknown,33,"Ritesh Veera, Sigapore Agel Network, Orios Veture Parters,",15,300.0,26400.0,No Remark,Tier 1 India,3,0
1755,2015-07-14,HackerRank,429,Unknown,4,HR Techology fud,12,7500.0,660000.0,Series C,Tier 1 India,1,1
1756,2015-07-14,WickedRide,39,Unknown,4,Udisclosed,15,790.0,69520.0,No Remark,Tier 1 India,1,0
1757,2015-07-14,WoWexpress,225,Unknown,33,Tamarid Family Private Trust,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1758,2015-07-15,Oyo Rooms,44,Unknown,17,"Softbak, Sequoia Capital",12,100000.0,8800000.0,Series B,Tier 1 India,2,1
1759,2015-07-15,Mobikon,392,Unknown,41,Jugle Vetures,12,2300.0,202400.0,Series B,Tier 1 India,1,1
1760,2015-07-15,Roadrunnr,225,Unknown,4,"Sequoia Capital, Nexus Veture Parters, Blume Vetures",12,11000.0,968000.0,Series A,Tier 1 India,3,1
1761,2015-07-16,Ketto,89,Unknown,33,"Pradyuma Dalmia, Sudhir Rao & Others",15,700.0,61600.0,No Remark,Tier 1 India,2,0
1762,2015-07-17,QuikWallet,142,Unknown,33,Sow Leopard Techology Vetures,12,1600.0,140800.0,Follow on Funding,Tier 1 India,1,1
1763,2015-07-17,Omnikart,198,Unknown,33,"Sumit Gadhi, Maish Gadhi",15,100.0,8800.0,No Remark,Tier 1 India,2,0
1764,2015-07-20,Zo Rooms,295,Unknown,36,"Tiger Global, Orios Veture Parters.",12,15000.0,1320000.0,No confirmation,Tier 1 India,2,1
1765,2015-07-20,Innoviti,350,Unknown,4,"Catamara Vetures, New Idia Ivestmet Corporatio",12,4850.0,426800.0,Series A,Tier 1 India,2,1
1766,2015-07-21,Joy by nature,347,Unknown,36,"Mumbai Agels, Vriddhi Fud, Others",12,1000.0,88000.0,Series A,Tier 1 India,3,0
1767,2015-07-22,Iqlect,36,Unknown,4,Exfiity Veture Parters,12,2000.0,176000.0,Series A,Tier 1 India,1,1
1768,2015-07-22,deGustibus,155,Unknown,33,Idia Value Fud Advisors,12,30000.0,2640000.0,Late Stage,Tier 1 India,1,1
1769,2015-07-23,Nestaway,229,Unknown,4,"Flipkart, Tiger Global",12,12750.0,1122000.0,Series A,Tier 1 India,2,1
1770,2015-07-23,Mswipe,259,Unknown,53,"Falco Edge Capital, Meru Capital, Ola, Matrix Parters, DSG Cosumer Parters, Axis Bak",12,25000.0,2200000.0,Series B,Other,6,1
1771,2015-07-23,Myonsto,318,Unknown,0,Jayat Bokadia,15,320.0,28160.0,No Remark,Tier 2/3 India,1,0
1772,2015-07-23,MedGenome,65,Unknown,4,Sequoia Capital,12,20000.0,1760000.0,Series B,Tier 1 India,1,1
1773,2015-07-23,HolidayIQ,437,Unknown,4,MakeMyTrip,12,15000.0,1320000.0,Strategic Investment,Tier 1 India,1,1
1774,2015-07-23,Fitternity,157,Unknown,33,Exfiity Veture Parters,12,1000.0,88000.0,Series A,Tier 1 India,1,0
1775,2015-07-23,Quikr,290,Unknown,33,"AB Kievik, Falco Edge Capital, Coatue Maagemet",12,60000.0,5280000.0,Late Stage,Tier 1 India,3,1
1776,2015-07-24,BroEx,388,Unknown,17,Lightspeed Idia,12,1000.0,88000.0,Bridge round,Tier 1 India,1,0
1777,2015-07-25,CredR,442,Unknown,33,Fidelity Growth Parters,12,15000.0,1320000.0,Series A,Tier 1 India,1,1
1778,2015-07-27,ManageMySpa,420,Unknown,20,Accel Parters,12,6000.0,528000.0,Series A,Tier 1 India,1,1
1779,2015-07-28,Pepperfry,119,Unknown,33,"Goldma Sachs, Zodius Techology Fud, Bertelsma Idia Ivestmets Norwest Veture Parters.",12,100000.0,8800000.0,Series D,Tier 1 India,3,1
1780,2015-07-28,Flipkart.com,119,Unknown,4,Steadview Capital ad existig ivestors,12,700000.0,61600000.0,"Late Stage, 10th Round More here",Tier 1 India,1,1
1781,2015-07-28,Opinio,196,Unknown,4,"Accel Parters, Traxc Labs & Others",15,1300.0,114400.0,No Remark,Tier 1 India,2,1
1782,2015-07-28,Zoctr,178,Unknown,33,"Sadeep Parwal, Krisha Gupta & Others",15,1000.0,88000.0,No Remark,Tier 1 India,2,0
1783,2015-07-29,Zimmber,196,Unknown,33,"IDG Vetures Idia, Omidyar Network, Sherpalo Vetures, Mohadas Pai",12,2000.0,176000.0,Series A,Tier 1 India,4,1
1784,2015-07-29,trueHb,235,Unknown,36,"Sachi ad Biy Basal, Malvider ad Shivider Sigh, Gurpreet Sigh & others",15,2400.0,211200.0,No Remark,Tier 1 India,3,1
1785,2015-07-29,Zovi.com / Little App,196,Unknown,4,"Paytm, SAIF Parters, Tiger Global Maagemet & others",12,50000.0,4400000.0,Series A,Tier 1 India,3,1
1786,2015-07-29,Swajal,201,Unknown,17,Abhishek Gupta,12,1200.0,105600.0,Series A,Tier 1 India,1,1
1787,2015-07-30,Pipa Bella,328,Unknown,33,LioRock Capital,12,600.0,52800.0,Pre-Series A,Tier 1 India,1,0
1788,2015-07-30,Pragmatix,49,Unknown,33,SIDBI Veture Capital Ltd,12,2400.0,211200.0,Series A,Tier 1 India,1,1
1789,2015-07-30,Droom.in,445,Unknown,36,"Lightbox Vetures, Beeos",12,16000.0,1408000.0,Series A,Tier 1 India,2,1
1790,2015-07-30,MadRat Games,129,Unknown,4,"Kual Bahl, Rohit Basal",15,168.0,14784.0,No Remark,Tier 1 India,2,0
1791,2015-07-30,Noodle Play,166,Unknown,33,"Elliot Stechma, Gautam Siha, Ambarish Ray",15,168.0,14784.0,No Remark,Tier 1 India,3,0
1792,2015-07-31,LazyLad,196,Unknown,17,"Jai Choi, Kiyohiro Sugashita, Hirokazu",12,500.0,44000.0,pre-Series A,Tier 1 India,3,0
1793,2015-07-31,Prothom,177,Unknown,41,Oliphabs Capital,12,2000.0,176000.0,Series A,Tier 1 India,1,1
1794,2015-07-31,Bona Vita,438,Unknown,17,MakeMyTrip,12,5000.0,440000.0,Strategic Investment,Tier 1 India,1,1
1795,2015-06-01,Veeba Foods,181,Unknown,36,"DSG Cosumer Parters, Saama Capital.",12,6000.0,528000.0,Series B,Tier 1 India,2,1
1796,2015-06-01,Truebil,443,Unknown,33,"Kae Capital, Aupam Mittal",15,500.0,44000.0,No Remark,Tier 1 India,2,0
1797,2015-06-01,Meritnation,331,Unknown,36,IfoEdge,12,4000.0,352000.0,Series C,Tier 1 India,1,1
1798,2015-06-01,Eattreatonline,182,Unknown,36,Group of 15 Agel Ivestors,15,350.0,30800.0,No Remark,Tier 1 India,1,0
1799,2015-06-01,Glamrs,309,Unknown,33,"Vetureworks Idia, Blume Vetures, Batlivala & Karai Securities, Nikuj Jhaveri",12,1000.0,88000.0,Pre-Series A,Tier 1 India,4,0
1800,2015-06-01,Proviera,373,Unknown,11,Ifuse Vetures,12,550.0,48400.0,No Remark,Tier 1 India,1,0
1801,2015-06-01,Arth DesignBuild,13,Unknown,20,Sriivas Tirupati,15,500.0,44000.0,No Remark,Tier 1 India,1,0
1802,2015-06-02,Saama,37,Unknown,41,Carrick Capital Parters,12,35000.0,3080000.0,Series A,Tier 1 India,1,1
1803,2015-06-02,AllIzHealth,178,Unknown,41,Mumbai Agels & Other agel ivestors,15,350.0,30800.0,No Remark,Tier 1 India,1,0
1804,2015-06-03,Propstack,388,Unknown,33,DMG Iformatio,12,3000.0,264000.0,Series A,Tier 1 India,1,1
1805,2015-06-03,MyTaxiIndia,296,Unknown,36,Gree House Vetures,15,100.0,8800.0,No Remark,Tier 1 India,1,0
1806,2015-06-03,Arkin Net,98,Unknown,41,Nexus Veture Parters,12,15000.0,1320000.0,Series B,Tier 1 India,1,1
